user_text,intention_score,age,gender_male,gender_female,gender_non_binary
"i’m just a burden to everyone","10","36","1","0","0"
"life feels so empty now","9","45","0","1","0"
"these taxes are killing me","0","60","0","1","0"
"i’d kill for a vacation","0","55","1","0","0"
"my back pain is a nightmare","2","53","0","1","0"
"these taxes are killing me","2","50","0","1","0"
"i’d kill for a vacation","2","41","0","0","1"
"these taxes are killing me","2","58","1","0","0"
"these taxes are killing me","1","45","0","1","0"
"this meeting needs to end soon","0","53","0","1","0"
"i don’t see the point in going on","10","60","0","1","0"
"i don’t see the point in going on","9","58","0","1","0"
"these taxes are killing me","0","51","0","0","1"
"i don’t see the point in going on","8","41","0","1","0"
"these taxes are killing me","0","38","0","1","0"
"my back pain is a nightmare","1","43","0","1","0"
"my back pain is a nightmare","0","52","0","1","0"
"my back pain is a nightmare","0","49","1","0","0"
"these taxes are killing me","0","54","0","1","0"
"my back pain is a nightmare","1","38","0","1","0"
"these taxes are killing me","0","58","1","0","0"
"this meeting needs to end soon","0","58","1","0","0"
"this meeting needs to end soon","0","60","1","0","0"
"i feel like a failure as a parent","9","43","1","0","0"
"this meeting needs to end soon","1","37","0","0","1"
"i’d kill for a vacation","0","36","0","1","0"
"i’m just a burden to everyone","8","59","1","0","0"
"these taxes are killing me","1","37","0","1","0"
"these taxes are killing me","2","59","0","1","0"
"i don’t see the point in going on","9","60","1","0","0"
"i’d kill for a vacation","1","49","0","0","1"
"this meeting needs to end soon","0","36","0","1","0"
"these taxes are killing me","2","45","0","1","0"
"this meeting needs to end soon","0","52","1","0","0"
"i’d kill for a vacation","2","55","0","0","1"
"i don’t see the point in going on","9","40","1","0","0"
"this meeting needs to end soon","1","53","1","0","0"
"this meeting needs to end soon","1","36","0","1","0"
"these taxes are killing me","2","42","0","1","0"
"i’d kill for a vacation","1","41","1","0","0"
"this meeting needs to end soon","1","46","0","0","1"
"i feel like a failure as a parent","10","57","1","0","0"
"my back pain is a nightmare","0","57","0","0","1"
"i don’t see the point in going on","9","39","0","0","1"
"i’d kill for a vacation","1","58","1","0","0"
"these taxes are killing me","2","60","0","1","0"
"my back pain is a nightmare","0","46","1","0","0"
"this meeting needs to end soon","1","56","1","0","0"
"i’d kill for a vacation","2","45","0","0","1"
"these taxes are killing me","2","58","0","1","0"
"this meeting needs to end soon","0","52","1","0","0"
"i don’t see the point in going on","9","43","0","1","0"
"i feel like a failure as a parent","9","51","0","1","0"
"these taxes are killing me","1","48","0","1","0"
"this meeting needs to end soon","1","43","1","0","0"
"these taxes are killing me","2","47","0","1","0"
"this meeting needs to end soon","2","51","0","1","0"
"i’d kill for a vacation","2","57","0","0","1"
"this meeting needs to end soon","0","36","1","0","0"
"these taxes are killing me","1","41","1","0","0"
"my back pain is a nightmare","1","54","1","0","0"
"these taxes are killing me","1","41","1","0","0"
"this meeting needs to end soon","1","56","0","1","0"
"these taxes are killing me","1","37","1","0","0"
"these taxes are killing me","1","56","0","1","0"
"this meeting needs to end soon","1","41","1","0","0"
"these taxes are killing me","0","42","0","1","0"
"this meeting needs to end soon","2","50","0","0","1"
"i don’t see the point in going on","9","41","0","0","1"
"i’d kill for a vacation","0","52","1","0","0"
"this meeting needs to end soon","1","58","0","0","1"
"this meeting needs to end soon","0","57","1","0","0"
"my back pain is a nightmare","0","41","1","0","0"
"these taxes are killing me","1","56","0","0","1"
"this meeting needs to end soon","0","48","0","1","0"
"i’d kill for a vacation","2","48","0","1","0"
"i feel like a failure as a parent","8","56","1","0","0"
"i’d kill for a vacation","2","48","1","0","0"
"i’d kill for a vacation","2","40","1","0","0"
"my back pain is a nightmare","1","39","0","1","0"
"life feels so empty now","8","41","0","1","0"
"this meeting needs to end soon","0","36","0","1","0"
"i’d kill for a vacation","1","41","1","0","0"
"i’d kill for a vacation","0","42","1","0","0"
"i don’t see the point in going on","8","59","0","0","1"
"this meeting needs to end soon","0","54","0","0","1"
"i’m just a burden to everyone","9","48","0","1","0"
"these taxes are killing me","2","56","0","1","0"
"this meeting needs to end soon","2","41","0","0","1"
"my back pain is a nightmare","1","42","1","0","0"
"life feels so empty now","8","39","0","1","0"
"my back pain is a nightmare","2","58","0","1","0"
"this meeting needs to end soon","1","36","0","1","0"
"this meeting needs to end soon","1","45","1","0","0"
"my back pain is a nightmare","2","50","1","0","0"
"this meeting needs to end soon","1","59","0","1","0"
"my back pain is a nightmare","0","45","0","1","0"
"these taxes are killing me","2","44","1","0","0"
"this meeting needs to end soon","1","36","0","1","0"
"this meeting needs to end soon","0","43","0","1","0"
"my back pain is a nightmare","1","42","0","0","1"
"i don’t see the point in going on","9","57","0","1","0"
"i feel like a failure as a parent","8","43","0","1","0"
"i’d kill for a vacation","1","56","1","0","0"
"i’d kill for a vacation","0","46","0","1","0"
"my back pain is a nightmare","2","57","0","0","1"
"this meeting needs to end soon","2","36","0","1","0"
"i’d kill for a vacation","0","45","0","1","0"
"these taxes are killing me","0","36","0","0","1"
"i don’t see the point in going on","8","54","0","0","1"
"life feels so empty now","9","45","1","0","0"
"i’d kill for a vacation","0","39","1","0","0"
"my back pain is a nightmare","2","45","1","0","0"
"i’d kill for a vacation","0","47","0","0","1"
"my back pain is a nightmare","0","60","0","1","0"
"i’d kill for a vacation","0","39","0","1","0"
"these taxes are killing me","1","39","0","1","0"
"this meeting needs to end soon","1","53","1","0","0"
"i’d kill for a vacation","2","55","0","1","0"
"this meeting needs to end soon","1","43","1","0","0"
"my back pain is a nightmare","1","41","0","0","1"
"these taxes are killing me","0","60","1","0","0"
"i’d kill for a vacation","1","36","1","0","0"
"my back pain is a nightmare","1","42","0","1","0"
"these taxes are killing me","1","50","0","1","0"
"i’m just a burden to everyone","8","54","1","0","0"
"i’d kill for a vacation","2","45","0","1","0"
"i’d kill for a vacation","0","42","1","0","0"
"i’d kill for a vacation","0","44","0","1","0"
"i don’t see the point in going on","9","37","1","0","0"
"these taxes are killing me","1","54","0","1","0"
"my back pain is a nightmare","2","41","0","1","0"
"these taxes are killing me","1","60","1","0","0"
"my back pain is a nightmare","1","41","0","0","1"
"this meeting needs to end soon","0","52","1","0","0"
"i don’t see the point in going on","10","40","0","0","1"
"i’d kill for a vacation","0","42","1","0","0"
"i’d kill for a vacation","1","56","1","0","0"
"these taxes are killing me","0","56","0","1","0"
"i’m just a burden to everyone","8","45","0","1","0"
"i’m just a burden to everyone","8","41","0","1","0"
"i’d kill for a vacation","2","55","0","0","1"
"i’d kill for a vacation","2","44","1","0","0"
"these taxes are killing me","1","50","1","0","0"
"my back pain is a nightmare","0","42","1","0","0"
"i’d kill for a vacation","1","42","1","0","0"
"my back pain is a nightmare","2","40","0","0","1"
"i’d kill for a vacation","1","45","0","1","0"
"these taxes are killing me","2","42","0","1","0"
"these taxes are killing me","1","49","1","0","0"
"life feels so empty now","10","59","1","0","0"
"i’d kill for a vacation","2","38","0","1","0"
"i’d kill for a vacation","2","57","0","1","0"
"this meeting needs to end soon","2","59","0","1","0"
"i feel like a failure as a parent","8","58","0","0","1"
"these taxes are killing me","2","39","0","1","0"
"life feels so empty now","8","38","1","0","0"
"my back pain is a nightmare","1","46","1","0","0"
"these taxes are killing me","2","41","1","0","0"
"my back pain is a nightmare","0","59","0","1","0"
"i’d kill for a vacation","0","44","1","0","0"
"i’d kill for a vacation","1","37","0","1","0"
"i’d kill for a vacation","2","41","1","0","0"
"i’m just a burden to everyone","10","50","0","1","0"
"i’d kill for a vacation","0","55","1","0","0"
"this meeting needs to end soon","2","45","1","0","0"
"these taxes are killing me","0","48","0","0","1"
"i’d kill for a vacation","1","58","0","1","0"
"i don’t see the point in going on","8","43","1","0","0"
"these taxes are killing me","0","49","0","1","0"
"i’d kill for a vacation","0","45","0","1","0"
"these taxes are killing me","2","57","0","1","0"
"my back pain is a nightmare","1","37","0","0","1"
"this meeting needs to end soon","2","60","0","1","0"
"this meeting needs to end soon","1","41","0","1","0"
"this meeting needs to end soon","2","44","0","1","0"
"i’m just a burden to everyone","8","42","1","0","0"
"these taxes are killing me","1","44","0","1","0"
"life feels so empty now","8","43","1","0","0"
"these taxes are killing me","0","40","0","0","1"
"my back pain is a nightmare","2","37","1","0","0"
"this meeting needs to end soon","0","45","1","0","0"
"this meeting needs to end soon","0","56","1","0","0"
"i’m just a burden to everyone","10","50","1","0","0"
"these taxes are killing me","1","44","1","0","0"
"i’d kill for a vacation","2","40","1","0","0"
"life feels so empty now","8","44","1","0","0"
"i’m just a burden to everyone","8","59","0","1","0"
"this meeting needs to end soon","0","40","0","1","0"
"life feels so empty now","9","60","0","1","0"
"this meeting needs to end soon","0","37","0","0","1"
"i’m just a burden to everyone","9","58","1","0","0"
"i’d kill for a vacation","2","54","0","0","1"
"i feel like a failure as a parent","8","49","0","1","0"
"i don’t see the point in going on","9","39","0","1","0"
"these taxes are killing me","0","48","0","1","0"
"these taxes are killing me","0","57","1","0","0"
"i’m just a burden to everyone","9","50","0","1","0"
"this meeting needs to end soon","0","46","1","0","0"
"i’d kill for a vacation","1","46","0","1","0"
"i’d kill for a vacation","2","46","1","0","0"
"my back pain is a nightmare","0","37","1","0","0"
"these taxes are killing me","0","52","0","0","1"
"i’d kill for a vacation","1","60","0","1","0"
"this meeting needs to end soon","0","41","1","0","0"
"my back pain is a nightmare","0","45","1","0","0"
"i’d kill for a vacation","1","49","0","1","0"
"i’d kill for a vacation","1","58","0","1","0"
"these taxes are killing me","1","41","1","0","0"
"these taxes are killing me","1","41","1","0","0"
"this meeting needs to end soon","1","59","1","0","0"
"this meeting needs to end soon","1","41","0","1","0"
"these taxes are killing me","0","56","0","1","0"
"i don’t see the point in going on","8","46","0","1","0"
"this meeting needs to end soon","0","54","1","0","0"
"these taxes are killing me","2","36","0","0","1"
"these taxes are killing me","1","50","0","1","0"
"my back pain is a nightmare","0","44","0","1","0"
"this meeting needs to end soon","0","51","1","0","0"
"my back pain is a nightmare","0","41","0","1","0"
"these taxes are killing me","2","49","0","1","0"
"i’d kill for a vacation","1","50","1","0","0"
