user_text,intention_score,age,gender_male,gender_female,gender_non_binary
"Everyone ignores me, and I just want it all to stop.",1,15,0,0,1
The pressure is getting to me.,1,52,0,1,0
"It’s hard living alone, but I’m not suicidal.",1,63,0,0,1
"Life feels heavy lately, but I’m not planning anything bad.",1,27,0,0,1
"Even with the loneliness, I find reasons to smile.",1,64,1,0,0
I feel like I’ve lost everything. I don’t want to be here anymore.,1,53,0,1,0
"School’s rough, but I’m managing.",1,16,0,0,1
"School’s rough, but I’m managing.",1,16,0,1,0
I feel like I’ve lost everything. I don’t want to be here anymore.,1,44,0,1,0
Every day feels like a grind with no reward.,1,50,0,1,0
"School’s rough, but I’m managing.",1,18,1,0,0
"The stress is huge, but I don’t want to end my life.",1,52,1,0,0
I feel forgotten by my family.,1,70,0,0,1
"School’s rough, but I’m managing.",1,14,0,1,0
"Life is lonely, but I have no intention of ending it.",1,66,0,0,1
"School’s rough, but I’m managing.",1,19,0,1,0
I keep myself busy with small things.,1,75,1,0,0
"Work is stressful, but I’m trying to stay positive.",1,31,1,0,0
There’s no joy left. I just want peace.,1,66,0,1,0
"I’m adjusting to changes, but staying hopeful.",1,37,0,0,1
"Felt down after that exam, but I’ll bounce back.",1,16,1,0,0
"Life is tough lately, but I’ll push through.",1,42,0,0,1
"Life is tough lately, but I’ll push through.",1,43,0,1,0
"Even with the loneliness, I find reasons to smile.",1,70,1,0,0
"This breakup hurts a lot, but I’m not suicidal.",1,32,0,1,0
"Work is stressful, but I’m trying to stay positive.",1,22,1,0,0
The pressure is getting to me.,1,59,1,0,0
Every day feels like a grind with no reward.,1,48,1,0,0
The pressure is getting to me.,1,41,0,1,0
Every day feels like a grind with no reward.,1,46,1,0,0
"It’s really hard, but I don’t have any suicidal thoughts.",1,19,1,0,0
"I miss my late wife every day, but I don’t want to die.",1,62,0,0,1
"I feel so overwhelmed at school, but I’m not thinking of hurting myself.",1,19,0,0,1
"Things aren't great, but I’m hanging in there.",1,26,0,1,0
"Felt down after that exam, but I’ll bounce back.",1,17,1,0,0
My parents don't get me. I don’t know how long I can hold on.,1,18,0,1,0
"Life is tough lately, but I’ll push through.",1,42,1,0,0
"I’m adjusting to changes, but staying hopeful.",1,47,1,0,0
I can’t see a way out of this mess.,1,24,1,0,0
"Even with the loneliness, I find reasons to smile.",1,63,0,1,0
There’s no joy left. I just want peace.,1,79,0,0,1
Every day feels like a grind with no reward.,1,53,0,0,1
"Felt down after that exam, but I’ll bounce back.",1,18,0,1,0
"Even with the loneliness, I find reasons to smile.",1,70,0,0,1
I keep myself busy with small things.,1,61,0,1,0
"Felt down after that exam, but I’ll bounce back.",1,19,0,1,0
Losing friends one by one is breaking me.,1,62,0,1,0
"Things aren't great, but I’m hanging in there.",1,35,0,1,0
"Work is stressful, but I’m trying to stay positive.",1,24,1,0,0
Debt’s piling up and I feel like a failure.,1,35,1,0,0
"Life is tough lately, but I’ll push through.",1,36,0,1,0
I feel like I’ve lost everything. I don’t want to be here anymore.,1,55,0,0,1
Everything's gone. I'm ready to end it all.,1,22,0,1,0
"Work is stressful, but I’m trying to stay positive.",1,33,1,0,0
"Losing my job hit hard, but I’ve never thought about suicide.",1,48,0,1,0
"The stress is huge, but I don’t want to end my life.",1,60,0,1,0
I keep myself busy with small things.,1,67,1,0,0
"Felt down after that exam, but I’ll bounce back.",1,17,1,0,0
"School’s rough, but I’m managing.",1,15,0,1,0
"I’m adjusting to changes, but staying hopeful.",1,48,1,0,0
"I miss my late wife every day, but I don’t want to die.",1,63,1,0,0
I’m in constant pain and ready for it to be over.,1,67,1,0,0
"I feel empty inside, but I know I don’t want to die.",1,31,0,1,0
"Life is tough lately, but I’ll push through.",1,54,1,0,0
I keep myself busy with small things.,1,72,0,0,1
It’s like I’m invisible. I’ve had thoughts of ending it.,1,42,1,0,0
The pressure is getting to me.,1,51,1,0,0
"I miss my late wife every day, but I don’t want to die.",1,64,0,1,0
I keep myself busy with small things.,1,71,1,0,0
Everything's gone. I'm ready to end it all.,1,28,0,1,0
"I’m adjusting to changes, but staying hopeful.",1,53,0,0,1
My parents don't get me. I don’t know how long I can hold on.,1,18,1,0,0
Losing friends one by one is breaking me.,1,67,1,0,0
"Life is tough lately, but I’ll push through.",1,56,0,0,1
Debt’s piling up and I feel like a failure.,1,23,1,0,0
I keep myself busy with small things.,1,66,0,0,1
Debt’s piling up and I feel like a failure.,1,21,0,0,1
"Life is lonely, but I have no intention of ending it.",1,61,1,0,0
"Life feels heavy lately, but I’m not planning anything bad.",1,34,1,0,0
"School’s rough, but I’m managing.",1,17,1,0,0
"Work is stressful, but I’m trying to stay positive.",1,25,1,0,0
"It’s really hard, but I don’t have any suicidal thoughts.",1,15,0,1,0
"Sometimes I just want to cry, but I know I don't want to die.",1,18,0,0,1
"Even with the loneliness, I find reasons to smile.",1,73,0,0,1
There’s no point in living like this.,1,28,0,0,1
"It’s hard living alone, but I’m not suicidal.",1,80,0,1,0
I can’t keep doing this. I’ve thought of ways to end it.,1,14,0,1,0
I can’t see a way out of this mess.,1,35,0,1,0
"This breakup hurts a lot, but I’m not suicidal.",1,34,0,0,1
"Felt down after that exam, but I’ll bounce back.",1,17,1,0,0
The pressure is getting to me.,1,43,1,0,0
"Life is tough lately, but I’ll push through.",1,42,0,0,1
"Losing my job hit hard, but I’ve never thought about suicide.",1,39,0,0,1
"Even with the loneliness, I find reasons to smile.",1,69,0,0,1
"Life is lonely, but I have no intention of ending it.",1,68,0,1,0
I keep myself busy with small things.,1,67,0,0,1
"It’s really hard, but I don’t have any suicidal thoughts.",1,17,0,0,1
"Losing my job hit hard, but I’ve never thought about suicide.",1,52,1,0,0
Every day feels like a fight. I feel lost.,1,16,0,1,0
"I feel so overwhelmed at school, but I’m not thinking of hurting myself.",1,17,0,0,1
"Everyone ignores me, and I just want it all to stop.",1,19,0,0,1
I feel like I’ve lost everything. I don’t want to be here anymore.,1,39,0,1,0
I’m in constant pain and ready for it to be over.,1,71,1,0,0
I feel forgotten by my family.,1,62,0,0,1
"Things aren't great, but I’m hanging in there.",1,30,1,0,0
"I’m adjusting to changes, but staying hopeful.",1,44,0,1,0
My parents don't get me. I don’t know how long I can hold on.,1,15,1,0,0
"Life is lonely, but I have no intention of ending it.",1,75,0,1,0
"I feel empty inside, but I know I don’t want to die.",1,34,1,0,0
I’m in constant pain and ready for it to be over.,1,72,0,0,1
"Work is stressful, but I’m trying to stay positive.",1,28,0,1,0
"Everyone ignores me, and I just want it all to stop.",1,14,0,1,0
"It’s hard living alone, but I’m not suicidal.",1,68,0,0,1
There’s no point in living like this.,1,28,0,1,0
"The stress is huge, but I don’t want to end my life.",1,43,1,0,0
"Things aren't great, but I’m hanging in there.",1,31,0,0,1
I feel forgotten by my family.,1,66,0,1,0
Losing friends one by one is breaking me.,1,73,0,0,1
"Life is tough lately, but I’ll push through.",1,43,0,1,0
"I feel so overwhelmed at school, but I’m not thinking of hurting myself.",1,19,0,0,1
"Things aren't great, but I’m hanging in there.",1,28,1,0,0
"School’s rough, but I’m managing.",1,18,0,0,1
I can’t see a way out of this mess.,1,35,1,0,0
"Even with the loneliness, I find reasons to smile.",1,77,0,1,0
"Life is tough lately, but I’ll push through.",1,45,0,1,0
"Felt down after that exam, but I’ll bounce back.",1,16,1,0,0
"I feel so overwhelmed at school, but I’m not thinking of hurting myself.",1,18,0,1,0
"Felt down after that exam, but I’ll bounce back.",1,19,1,0,0
"The stress is huge, but I don’t want to end my life.",1,45,1,0,0
"I miss my late wife every day, but I don’t want to die.",1,73,1,0,0
I feel like I’ve lost everything. I don’t want to be here anymore.,1,55,0,1,0
Every day feels like a grind with no reward.,1,44,1,0,0
Everything's gone. I'm ready to end it all.,1,20,1,0,0
I keep myself busy with small things.,1,76,0,0,1
"Things aren't great, but I’m hanging in there.",1,22,0,1,0
"Life is tough lately, but I’ll push through.",1,48,0,0,1
Losing friends one by one is breaking me.,1,76,0,0,1
"I’m adjusting to changes, but staying hopeful.",1,52,0,0,1
"Life is tough lately, but I’ll push through.",1,44,0,1,0
"I feel so overwhelmed at school, but I’m not thinking of hurting myself.",1,19,0,0,1
"Life feels heavy lately, but I’m not planning anything bad.",1,27,1,0,0
"Work is stressful, but I’m trying to stay positive.",1,35,1,0,0
"Life is lonely, but I have no intention of ending it.",1,69,0,1,0
"Work is stressful, but I’m trying to stay positive.",1,29,0,0,1
"School’s rough, but I’m managing.",1,18,1,0,0
My parents don't get me. I don’t know how long I can hold on.,1,17,1,0,0
"Things aren't great, but I’m hanging in there.",1,27,0,0,1
"I miss my late wife every day, but I don’t want to die.",1,65,1,0,0
"I feel empty inside, but I know I don’t want to die.",1,30,1,0,0
"I’m adjusting to changes, but staying hopeful.",1,43,0,0,1
"Life is tough lately, but I’ll push through.",1,50,0,0,1
I’m in constant pain and ready for it to be over.,1,75,0,0,1
There’s no joy left. I just want peace.,1,62,1,0,0
"Even with the loneliness, I find reasons to smile.",1,70,0,0,1
"This breakup hurts a lot, but I’m not suicidal.",1,23,1,0,0
"Even with the loneliness, I find reasons to smile.",1,75,0,1,0
"The stress is huge, but I don’t want to end my life.",1,39,0,1,0
"Felt down after that exam, but I’ll bounce back.",1,14,0,1,0
"Work is stressful, but I’m trying to stay positive.",1,24,1,0,0
"Even with the loneliness, I find reasons to smile.",1,65,1,0,0
I feel forgotten by my family.,1,78,0,0,1
"I feel so overwhelmed at school, but I’m not thinking of hurting myself.",1,16,0,0,1
"I feel empty inside, but I know I don’t want to die.",1,20,0,1,0
"The stress is huge, but I don’t want to end my life.",1,55,1,0,0
The pressure is getting to me.,1,54,0,1,0
I can’t see a way out of this mess.,1,20,0,1,0
"Work is stressful, but I’m trying to stay positive.",1,35,0,1,0
I feel like I’ve lost everything. I don’t want to be here anymore.,1,57,0,0,1
"Everyone ignores me, and I just want it all to stop.",1,15,0,1,0
"I miss my late wife every day, but I don’t want to die.",1,64,0,1,0
"It’s really hard, but I don’t have any suicidal thoughts.",1,16,0,1,0
"Things aren't great, but I’m hanging in there.",1,27,0,0,1
"School’s rough, but I’m managing.",1,14,0,1,0
"School’s rough, but I’m managing.",1,18,0,0,1
"Things aren't great, but I’m hanging in there.",1,33,0,0,1
I feel forgotten by my family.,1,67,1,0,0
I keep myself busy with small things.,1,63,0,1,0
"Things aren't great, but I’m hanging in there.",1,22,0,1,0
"Even with the loneliness, I find reasons to smile.",1,78,0,1,0
"Even with the loneliness, I find reasons to smile.",1,61,0,1,0
"It’s really hard, but I don’t have any suicidal thoughts.",1,15,0,0,1
Every day feels like a fight. I feel lost.,1,19,0,1,0
"Life is tough lately, but I’ll push through.",1,52,1,0,0
I can’t keep doing this. I’ve thought of ways to end it.,1,17,1,0,0
"Even with the loneliness, I find reasons to smile.",1,79,0,1,0
Debt’s piling up and I feel like a failure.,1,31,1,0,0
"Felt down after that exam, but I’ll bounce back.",1,15,0,0,1
"I feel so overwhelmed at school, but I’m not thinking of hurting myself.",1,14,1,0,0
Losing friends one by one is breaking me.,1,67,1,0,0
"Things aren't great, but I’m hanging in there.",1,23,1,0,0
"Felt down after that exam, but I’ll bounce back.",1,16,0,1,0
Losing friends one by one is breaking me.,1,67,1,0,0
The pressure is getting to me.,1,38,0,0,1
"School’s rough, but I’m managing.",1,17,1,0,0
"Life feels heavy lately, but I’m not planning anything bad.",1,35,1,0,0
Debt’s piling up and I feel like a failure.,1,22,0,0,1
"I feel empty inside, but I know I don’t want to die.",1,30,0,0,1
"School’s rough, but I’m managing.",1,15,0,0,1
"Even with the loneliness, I find reasons to smile.",1,78,0,0,1
My parents don't get me. I don’t know how long I can hold on.,1,17,1,0,0
I keep myself busy with small things.,1,76,1,0,0
"Even with the loneliness, I find reasons to smile.",1,72,0,0,1
"Life is tough lately, but I’ll push through.",1,53,0,0,1
"Life is tough lately, but I’ll push through.",1,59,0,0,1
Losing friends one by one is breaking me.,1,70,1,0,0
"It’s hard living alone, but I’m not suicidal.",1,71,0,1,0
I can’t keep doing this. I’ve thought of ways to end it.,1,17,0,1,0
"Losing my job hit hard, but I’ve never thought about suicide.",1,60,1,0,0
My parents don't get me. I don’t know how long I can hold on.,1,14,0,0,1
"The stress is huge, but I don’t want to end my life.",1,55,0,0,1
"Things aren't great, but I’m hanging in there.",1,20,1,0,0
"Even with the loneliness, I find reasons to smile.",1,65,0,0,1
Every day feels like a fight. I feel lost.,1,19,0,0,1
"Things aren't great, but I’m hanging in there.",1,29,1,0,0
"Felt down after that exam, but I’ll bounce back.",1,15,0,1,0
"School’s rough, but I’m managing.",1,19,1,0,0
Debt’s piling up and I feel like a failure.,1,24,1,0,0
"Work is stressful, but I’m trying to stay positive.",1,23,0,1,0
"Things aren't great, but I’m hanging in there.",1,34,1,0,0
Losing friends one by one is breaking me.,1,74,0,0,1
There’s no joy left. I just want peace.,1,72,1,0,0
"School’s rough, but I’m managing.",1,18,1,0,0
There’s no joy left. I just want peace.,1,72,0,1,0
"Work is stressful, but I’m trying to stay positive.",1,20,0,1,0
Every day feels like a grind with no reward.,1,59,0,0,1
"Losing my job hit hard, but I’ve never thought about suicide.",1,39,0,1,0
"It’s hard living alone, but I’m not suicidal.",1,67,0,1,0
"The stress is huge, but I don’t want to end my life.",1,47,1,0,0
"School’s rough, but I’m managing.",1,18,0,0,1
I can’t see a way out of this mess.,1,25,0,0,1
There’s no joy left. I just want peace.,1,72,0,1,0
"Felt down after that exam, but I’ll bounce back.",1,16,1,0,0
I can’t see a way out of this mess.,1,33,1,0,0
I keep myself busy with small things.,1,62,1,0,0
